Chrom	Bin-Pos	POP30_88
Chr01	9335000	57
Chr01	9340000	22
Chr01	9350000	29
Chr01	9355000	32
Chr01	9360000	47
Chr01	9365000	21
Chr01	9370000	24
Chr01	9380000	50
Chr01	9385000	19
Chr01	9390000	10
Chr01	9400000	36
Chr01	9405000	12
Chr01	9410000	55
Chr01	9415000	13
Chr01	9420000	34
Chr01	9425000	59
Chr01	9430000	28
Chr01	9435000	10
Chr01	9440000	44
Chr01	9445000	53
Chr01	9450000	13
Chr01	9460000	63
Chr01	9465000	29
Chr01	9470000	41
Chr01	9475000	49
Chr01	9480000	15
Chr01	9485000	13
Chr01	9490000	55
Chr01	9500000	63
Chr01	9520000	51
Chr01	9525000	48
Chr01	9530000	38
Chr01	9535000	49
Chr01	9545000	40
Chr01	9555000	17
Chr01	9560000	28
Chr01	9565000	44
Chr01	9575000	32
Chr01	9580000	33
Chr01	9585000	33
Chr01	9595000	15
Chr01	9600000	33
Chr01	9610000	32
Chr01	9620000	10
Chr01	9630000	57
Chr01	9635000	52
Chr01	9640000	14
Chr01	9650000	34
Chr01	9665000	18
Chr01	9670000	30
Chr01	9675000	55
Chr01	9680000	42
Chr01	9690000	47
Chr01	9695000	44
Chr01	9700000	43
Chr01	9705000	41
Chr01	9710000	10
Chr01	9725000	44
Chr01	9730000	41
Chr01	9735000	29
Chr01	9740000	21
Chr01	9745000	38
Chr01	9750000	35
Chr01	9760000	24
Chr01	9770000	27
Chr01	9780000	46
Chr01	9785000	21
Chr01	9790000	49
Chr01	9800000	11
Chr01	9805000	14
Chr01	9810000	15
Chr01	9815000	57
Chr01	9820000	22
Chr01	9825000	55
Chr01	9835000	34
Chr01	9840000	15
Chr01	9845000	40
Chr01	9855000	17
Chr01	9860000	30
Chr01	9865000	48
Chr01	9875000	14
Chr01	9885000	27
Chr01	9895000	65
Chr01	9920000	50
Chr01	9925000	35
Chr01	9930000	20
Chr01	9935000	48
Chr01	9940000	28
Chr01	9945000	41
Chr01	9950000	49
Chr01	9955000	22
Chr01	9965000	32
Chr01	9970000	12
Chr01	9980000	19
Chr01	9990000	39
Chr01	9995000	69
Chr01	10000000	42
Chr01	10010000	41
Chr01	10015000	61
Chr01	10025000	14
Chr01	10030000	36
Chr01	10035000	57
Chr01	10040000	40
Chr01	10045000	69
Chr01	10050000	53
Chr01	10060000	15
Chr01	10065000	37
Chr01	10070000	46
Chr01	10075000	24
Chr01	10080000	56
Chr01	10085000	46
Chr01	10090000	32
Chr01	10095000	16
Chr01	10100000	47
Chr01	10105000	60
Chr01	10110000	34
Chr01	10120000	48
Chr01	10125000	49
Chr01	10135000	56
Chr01	10140000	44
Chr01	10145000	10
Chr01	10150000	54
Chr01	10160000	13
Chr01	10175000	43
Chr01	10180000	19
Chr01	10185000	12
Chr01	10190000	41
Chr01	10195000	13
Chr01	10200000	25
Chr01	10215000	26
Chr01	10220000	42
Chr01	10225000	29
Chr01	10235000	52
Chr01	10240000	55
Chr01	10245000	50
Chr01	10255000	30
Chr01	10260000	39
Chr01	10265000	30
Chr01	10280000	50
Chr01	10285000	47
Chr01	10295000	41
Chr01	10300000	20
Chr01	10305000	23
Chr01	10310000	28
Chr01	10315000	21
Chr01	10320000	55
Chr01	10325000	53
Chr01	10330000	20
Chr01	10335000	32
Chr01	10340000	42
Chr01	10355000	20
Chr01	10360000	45
Chr01	10365000	49
Chr01	10370000	19
Chr01	10380000	16
Chr01	10385000	60
Chr01	10390000	39
Chr01	10395000	44
Chr01	10400000	35
Chr01	10405000	42
Chr01	10415000	40
Chr01	10425000	37
Chr01	10430000	56
Chr01	10435000	48
Chr01	10440000	37
Chr01	10445000	38
Chr01	10455000	40
Chr01	10460000	43
Chr01	10465000	20
Chr01	10470000	60
Chr01	10475000	22
Chr01	10480000	51
Chr01	10485000	34
Chr01	10500000	46
Chr01	10515000	37
Chr01	10520000	44
Chr01	10525000	26
Chr01	10530000	38
Chr01	10535000	45
Chr01	10540000	37
Chr01	10545000	45
Chr01	10550000	36
Chr01	10555000	34
Chr01	10560000	19
Chr01	10570000	39
Chr01	10575000	17
Chr01	10580000	40
Chr01	10585000	27
Chr01	10590000	38
Chr01	10595000	36
Chr01	10600000	38
Chr01	10605000	48
Chr01	10610000	40
Chr01	10615000	54
Chr01	10625000	59
Chr01	10630000	43
Chr01	10635000	36
Chr01	10645000	12
Chr01	10650000	28
Chr01	10655000	60
Chr01	10660000	17
Chr01	10665000	48
Chr01	10670000	11
Chr01	10675000	26
Chr01	10680000	23
Chr01	10690000	59
Chr01	10695000	46
Chr01	10700000	73
Chr01	10705000	11
Chr01	10720000	25
Chr01	10725000	41
Chr01	10730000	35
Chr01	10740000	56
Chr01	10755000	39
Chr01	10760000	51
Chr01	10765000	32
Chr01	10770000	49
Chr01	10775000	26
Chr01	10780000	13
Chr01	10785000	24
Chr01	10795000	54
Chr01	10835000	12
Chr01	10845000	23
Chr01	10850000	17
Chr01	10855000	20
Chr01	10860000	52
Chr01	10870000	47
Chr01	10875000	34
Chr01	10885000	26
Chr01	10915000	16
Chr01	10920000	31
Chr01	10925000	27
Chr01	10930000	59
Chr01	10945000	57
Chr01	10950000	51
Chr01	10955000	20
Chr01	10960000	40
Chr01	10965000	23
Chr01	10970000	51
Chr01	10975000	55
Chr01	10980000	13
Chr01	10985000	22
Chr01	10995000	56
Chr01	11000000	30
Chr01	11005000	51
Chr01	11010000	54
Chr01	11015000	80
Chr01	11020000	11
Chr01	11035000	21
Chr01	11050000	30
Chr01	11055000	13
Chr01	11065000	43
Chr01	11070000	42
Chr01	11080000	30
Chr01	11090000	52
Chr01	11095000	53
Chr01	11105000	40
Chr01	11110000	44
Chr01	11115000	44
Chr01	11120000	17
Chr01	11125000	39
Chr01	11130000	22
Chr01	11140000	41
Chr01	11145000	40
Chr01	11150000	35
Chr01	11155000	38
Chr01	11160000	56
Chr01	11165000	70
Chr01	11170000	18
Chr01	11175000	25
Chr01	11185000	18
Chr01	11190000	43
Chr01	11200000	26
Chr01	11205000	15
Chr01	11210000	60
Chr01	11215000	26
Chr01	11225000	10
Chr01	11230000	30
Chr01	11235000	16
Chr01	11240000	16
Chr01	11245000	46
Chr01	11250000	49
Chr01	11255000	22
Chr01	11260000	52
Chr01	11265000	43
Chr01	11270000	37
Chr01	11275000	45
Chr01	11280000	33
Chr01	11285000	17
Chr01	11295000	31
Chr01	11310000	31
Chr01	11320000	34
Chr01	11325000	26
Chr01	11330000	64
Chr01	11335000	63
Chr01	11340000	34
Chr01	11345000	39
Chr01	11350000	60
Chr01	11360000	45
Chr01	11365000	47
Chr01	11375000	49
Chr01	11380000	33
Chr01	11385000	35
Chr01	11390000	39
Chr01	11395000	46
Chr01	11400000	19
Chr01	11410000	53
Chr01	11415000	20
Chr01	11430000	20
Chr01	11435000	48
Chr01	11440000	58
Chr01	11445000	20
Chr01	11450000	39
Chr01	11455000	18
Chr01	11460000	31
Chr01	11465000	50
Chr01	11470000	53
Chr01	11475000	37
Chr01	11495000	41
Chr01	11505000	23
Chr01	11510000	10
Chr01	11520000	39
Chr01	11535000	25
Chr01	11540000	21
Chr01	11545000	20
Chr01	11550000	32
Chr01	11565000	23
Chr01	11570000	37
Chr01	11585000	29
Chr01	11600000	15
Chr01	11605000	24
Chr01	11610000	30
Chr01	11615000	23
Chr01	11620000	31
Chr01	11640000	39
Chr01	11645000	37
Chr01	11650000	34
Chr01	11655000	15
Chr01	11660000	41
Chr01	11675000	37
Chr01	11680000	20
Chr01	11685000	36
Chr01	11690000	45
Chr01	11695000	13
Chr01	11700000	45
Chr01	11705000	48
Chr01	11710000	46
Chr01	11715000	36
Chr01	11725000	50
Chr01	11735000	45
Chr01	11750000	29
Chr01	11755000	30
Chr01	11760000	46
Chr01	11765000	53
Chr01	11770000	26
Chr01	11775000	46
Chr01	11780000	21
Chr01	11785000	39
Chr01	11790000	24
Chr01	11795000	17
Chr01	11805000	32
Chr01	11810000	55
Chr01	11815000	41
Chr01	11820000	11
Chr01	11825000	47
Chr01	11830000	43
Chr01	11835000	45
Chr01	11845000	28
Chr01	11855000	23
Chr01	11865000	52
Chr01	11870000	47
Chr01	11875000	35
Chr01	11880000	10
Chr01	11885000	56
Chr01	11890000	46
Chr01	11895000	11
Chr01	11900000	31
Chr01	11905000	29
Chr01	11925000	25
Chr01	11930000	32
Chr01	11935000	45
Chr01	11940000	14
Chr01	11945000	54
Chr01	11950000	20
Chr01	11955000	53
Chr01	11965000	48
Chr01	11970000	48
Chr01	11975000	18
Chr01	11980000	43
Chr01	11985000	30
Chr01	11990000	30
Chr01	11995000	22
Chr01	12000000	56
Chr01	12005000	23
Chr01	12020000	44
Chr01	12025000	25
Chr01	12030000	17
Chr01	12035000	40
Chr01	12040000	30
Chr01	12045000	25
Chr01	12050000	37
Chr01	12055000	49
Chr01	12060000	31
Chr01	12065000	30
Chr01	12070000	12
Chr01	12075000	52
Chr01	12080000	18
Chr01	12085000	42
Chr01	12090000	49
Chr01	12095000	37
Chr01	12100000	33
Chr01	12105000	39
Chr01	12110000	37
Chr01	12130000	59
Chr01	12135000	21
Chr01	12140000	10
Chr01	12150000	48
Chr01	12165000	38
Chr01	12170000	37
Chr01	12175000	36
Chr01	12180000	26
Chr01	12185000	31
Chr01	12190000	16
Chr01	12200000	15
Chr01	12210000	23
Chr01	12215000	11
Chr01	12235000	42
Chr01	12240000	45
Chr01	12245000	58
Chr01	12250000	57
Chr01	12255000	42
Chr01	12260000	52
Chr01	12265000	40
Chr01	12270000	38
Chr01	12275000	17
Chr01	12280000	33
Chr01	12285000	51
Chr01	12295000	17
Chr01	12300000	28
Chr01	12310000	38
Chr01	12320000	23
Chr01	12325000	45
Chr01	12330000	51
Chr01	12335000	10
Chr01	12340000	56
Chr01	12345000	56
Chr01	12350000	32
Chr01	12355000	23
Chr01	12360000	36
Chr01	12365000	13
Chr01	12370000	51
Chr01	12375000	28
Chr01	12385000	12
Chr01	12395000	48
Chr01	12400000	20
Chr01	12415000	12
Chr01	12425000	32
Chr01	12430000	12
Chr01	12435000	55
Chr01	12445000	15
Chr01	12450000	49
Chr01	12455000	40
Chr01	12460000	59
Chr01	12465000	50
Chr01	12470000	43
Chr01	12475000	45
Chr01	12480000	43
Chr01	12490000	36
Chr01	12500000	57
Chr01	12505000	38
Chr01	12515000	23
Chr01	12520000	30
Chr01	12525000	14
Chr01	12535000	18
Chr01	12540000	45
Chr01	12545000	51
Chr01	12550000	23
Chr01	12555000	16
Chr01	12560000	47
Chr01	12570000	19
Chr01	12575000	30
Chr01	12585000	55
Chr01	12600000	45
Chr01	12605000	48
Chr01	12610000	22
Chr01	12615000	20
Chr01	12625000	52
Chr01	12630000	31
Chr01	12635000	43
Chr01	12640000	12
Chr01	12645000	16
Chr01	12650000	32
Chr01	12655000	24
Chr01	12660000	52
Chr01	12665000	54
Chr01	12670000	51
Chr01	12680000	54
Chr01	12705000	47
Chr01	12710000	33
Chr01	12720000	30
Chr01	12725000	35
Chr01	12730000	12
Chr01	12735000	37
Chr01	12740000	24
Chr01	12750000	50
Chr01	12755000	35
Chr01	12760000	45
Chr01	12765000	17
Chr01	12775000	43
Chr01	12780000	49
Chr01	12785000	32
Chr01	12790000	46
Chr01	12795000	31
Chr01	12800000	28
Chr01	12805000	32
Chr01	12810000	14
Chr01	12815000	10
Chr01	12825000	12
Chr01	12830000	42
Chr01	12835000	53
Chr01	12840000	18
Chr01	12845000	29
Chr01	12850000	51
Chr01	12865000	11
Chr01	12870000	53
Chr01	12875000	30
Chr01	12880000	44
Chr01	12885000	22
Chr01	12890000	48
Chr01	12895000	27
Chr01	12900000	72
Chr01	12915000	46
Chr01	12920000	30
Chr01	12925000	51
Chr01	12930000	28
Chr01	12935000	29
Chr01	12940000	52
Chr01	12945000	31
Chr01	12950000	34
Chr01	12955000	10
Chr01	12960000	47
Chr01	12965000	44
Chr01	12970000	41
Chr01	12975000	44
Chr01	13000000	17
Chr01	13020000	12
Chr01	13025000	39
Chr01	13035000	48
Chr01	13040000	59
Chr01	13045000	42
Chr01	13050000	48
Chr01	13055000	56
Chr01	13060000	50
Chr01	13065000	47
Chr01	13070000	24
Chr01	13100000	37
Chr01	13105000	20
Chr01	13110000	51
Chr01	13115000	20
Chr01	13125000	17
Chr01	13135000	45
Chr01	13140000	31
Chr01	13150000	26
Chr01	13165000	47
Chr01	13170000	21
Chr01	13175000	29
Chr01	13180000	45
Chr01	13185000	25
Chr01	13200000	24
Chr01	13210000	54
Chr01	13220000	45
Chr01	13225000	51
Chr01	13230000	32
Chr01	13235000	54
Chr01	13240000	11
Chr01	13245000	23
Chr01	13255000	35
Chr01	13265000	14
Chr01	13270000	16
Chr01	13275000	30
Chr01	13280000	21
Chr01	13285000	43
Chr01	13290000	45
Chr01	13295000	50
Chr01	13300000	52
Chr01	13305000	53
Chr01	13325000	12
Chr01	13330000	12
Chr01	13335000	36
Chr01	13345000	25
Chr01	13350000	35
Chr01	13355000	57
Chr01	13365000	12
Chr01	13370000	26
Chr01	13380000	10
Chr01	13385000	27
Chr01	13390000	38
Chr01	13395000	49
Chr01	13410000	46
Chr01	13415000	32
Chr01	13420000	49
Chr01	13425000	21
Chr01	13430000	26
Chr01	13440000	31
Chr01	13450000	31
Chr01	13455000	25
Chr01	13460000	44
Chr01	13465000	15
Chr01	13470000	36
Chr01	13475000	33
Chr01	13485000	36
Chr01	13495000	26
Chr01	13500000	27
Chr01	13505000	46
Chr01	13515000	28
Chr01	13520000	65
Chr01	13525000	47
Chr01	13530000	12
Chr01	13535000	53
Chr01	13540000	41
Chr01	13545000	34
Chr01	13550000	17
Chr01	13560000	31
Chr01	13585000	17
Chr01	13590000	30
Chr01	13595000	18
Chr01	13605000	20
Chr01	13610000	38
Chr01	13615000	44
Chr01	13620000	40
Chr01	13625000	37
Chr01	13630000	31
Chr01	13635000	53
Chr01	13640000	46
Chr01	13645000	60
Chr01	13650000	45
Chr01	13660000	56
Chr01	13670000	34
Chr01	13675000	36
Chr01	13680000	36
Chr01	13685000	10
Chr01	13695000	16
Chr01	13700000	11
Chr01	13705000	40
Chr01	13710000	17
Chr01	13725000	56
Chr01	13730000	54
Chr01	13735000	30
Chr01	13740000	35
Chr01	13745000	14
Chr01	13750000	32
Chr01	13760000	20
Chr01	13765000	39
Chr01	13770000	32
Chr01	13775000	33
Chr01	13795000	15
Chr01	13805000	43
Chr01	13815000	38
Chr01	13820000	19
Chr01	13825000	23
Chr01	13830000	53
Chr01	13835000	51
Chr01	13840000	63
Chr01	13855000	35
Chr01	13870000	14
Chr01	13880000	117
Chr01	13885000	41
Chr01	13890000	34
Chr01	13895000	30
Chr01	13900000	20
Chr01	13905000	46
Chr01	13910000	19
Chr01	13915000	54
Chr01	13920000	57
Chr01	13925000	42
Chr01	13935000	28
Chr01	13940000	16
Chr01	13945000	36
Chr01	13950000	17
Chr01	13965000	36
Chr01	13970000	14
Chr01	13975000	55
Chr01	13980000	60
Chr01	13985000	34
Chr01	13990000	14
Chr01	14000000	56
Chr01	14010000	47
Chr01	14015000	16
Chr01	14020000	23
Chr01	14030000	42
Chr01	14045000	33
Chr01	14050000	58
Chr01	14055000	54
Chr01	14060000	35
Chr01	14065000	28
Chr01	14070000	22
Chr01	14075000	21
Chr01	14080000	31
Chr01	14085000	78
Chr01	14105000	25
Chr01	14110000	51
Chr01	14120000	28
Chr01	14130000	52
Chr01	14145000	42
Chr01	14150000	35
Chr01	14155000	50
Chr01	14160000	37
Chr01	14180000	18
Chr01	14185000	40
Chr01	14190000	19
Chr01	14195000	12
Chr01	14205000	36
Chr01	14210000	44
Chr01	14215000	58
Chr01	14220000	17
Chr01	14225000	10
Chr01	14240000	43
Chr01	14245000	28
Chr01	14250000	14
Chr01	14255000	75
Chr01	14260000	29
Chr01	14265000	14
Chr01	14275000	16
Chr01	14280000	10
Chr01	14285000	27
Chr01	14290000	28
Chr01	14295000	28
Chr01	14305000	60
Chr01	14325000	22
Chr01	14330000	11
Chr01	14335000	15
Chr01	14340000	26
Chr01	14345000	30
Chr01	14350000	46
Chr01	14355000	39
Chr01	14360000	44
Chr01	14365000	17
Chr01	14375000	67
Chr01	14380000	20
Chr01	14385000	42
Chr01	14390000	27
Chr01	14395000	28
Chr01	14400000	26
Chr01	14405000	56
Chr01	14410000	37
Chr01	14415000	45
Chr01	14420000	19
Chr01	14425000	32
Chr01	14440000	41
Chr01	14445000	44
Chr01	14455000	40
Chr01	14460000	39
Chr01	14475000	23
Chr01	14485000	38
Chr01	14490000	44
Chr01	14495000	27
Chr01	14510000	40
Chr01	14520000	46
Chr01	14525000	21
Chr01	14530000	46
Chr01	14540000	46
Chr01	14555000	36
Chr01	14565000	32
Chr01	14570000	52
Chr01	14580000	22
Chr01	14585000	37
Chr01	14590000	64
Chr01	14605000	23
Chr01	14610000	49
Chr01	14620000	51
Chr01	14630000	35
Chr01	14635000	26
Chr01	14645000	20
Chr01	14650000	45
Chr01	14655000	30
Chr01	14665000	56
Chr01	14690000	16
Chr01	14705000	49
Chr01	14715000	56
Chr01	14720000	50
Chr01	14725000	51
Chr01	14730000	30
Chr01	14735000	11
Chr01	14745000	36
Chr01	14755000	48
Chr01	14760000	43
Chr01	14770000	32
Chr01	14775000	28
Chr01	14785000	57
Chr01	14790000	16
Chr01	14795000	18
Chr01	14800000	56
Chr01	14805000	10
Chr01	14810000	63
Chr01	14825000	50
Chr01	14835000	10
Chr01	14850000	13
Chr01	14865000	57
Chr01	14875000	11
Chr01	14880000	51
Chr01	14885000	50
Chr01	14890000	51
Chr01	14895000	33
Chr01	14900000	35
Chr01	14910000	56
Chr01	14920000	26
Chr01	14935000	38
Chr01	14970000	64
Chr01	14975000	24
Chr01	14985000	38
Chr01	14990000	26
Chr01	14995000	17
Chr01	15000000	18
Chr01	15005000	38
Chr01	15015000	39
Chr01	15055000	29
Chr01	15060000	22
Chr01	15075000	22
Chr01	15080000	42
Chr01	15085000	38
Chr01	15090000	12
Chr01	15095000	22
Chr01	15100000	38
Chr01	15120000	18
Chr01	15125000	37
Chr01	15130000	40
Chr01	15135000	15
Chr01	15140000	54
Chr01	15145000	13
Chr01	15160000	61
Chr01	15175000	16
Chr01	15185000	36
Chr01	15190000	32
Chr01	15195000	28
Chr01	15200000	32
Chr01	15205000	40
Chr01	15220000	34
Chr01	15240000	14
Chr01	15295000	17
Chr01	15325000	29
Chr01	15330000	34
Chr01	15335000	10
Chr01	15345000	12
Chr01	15360000	39
Chr01	15380000	47
Chr01	15385000	38
Chr01	15390000	19
Chr01	15405000	35
Chr01	15410000	15
Chr01	15415000	45
Chr01	15420000	30
Chr01	15430000	42
Chr01	15435000	21
Chr01	15450000	27
Chr01	15460000	10
Chr01	15495000	19
Chr01	15510000	28
Chr01	15525000	43
Chr01	15530000	59
Chr01	15535000	21
Chr01	15545000	33
Chr01	15550000	25
Chr01	15555000	34
Chr01	15565000	39
Chr01	15570000	37
Chr01	15575000	33
Chr01	15580000	14
Chr01	15590000	24
Chr01	15595000	41
Chr01	15600000	16
Chr01	15615000	46
Chr01	15620000	57
Chr01	15625000	36
Chr01	15630000	62
Chr01	15640000	24
Chr01	15650000	21
Chr01	15655000	22
Chr01	15670000	22
Chr01	15675000	26
Chr01	15690000	29
Chr01	15730000	146
Chr01	15735000	16
Chr01	15740000	51
Chr01	15745000	21
Chr01	15750000	43
Chr01	15760000	27
Chr01	15770000	24
Chr01	15775000	37
Chr01	15780000	50
Chr01	15785000	28
Chr01	15795000	22
Chr01	15800000	11
Chr01	15805000	25
Chr01	15810000	23
Chr01	15815000	16
Chr01	15820000	23
Chr01	15830000	21
Chr01	15840000	18
Chr01	15845000	19
Chr01	15850000	34
Chr01	15860000	29
Chr01	15865000	34
Chr01	15870000	44
Chr01	15875000	36
Chr01	15880000	22
Chr01	15885000	29
Chr01	15900000	57
Chr01	15905000	45
Chr01	15910000	39
Chr01	15915000	39
Chr01	15920000	53
Chr01	15925000	36
Chr01	15930000	17
Chr01	15935000	38
Chr01	15940000	49
Chr01	15945000	41
Chr01	15960000	44
Chr01	15970000	38
Chr01	15975000	23
Chr01	15980000	56
Chr01	15985000	45
Chr01	15990000	16
Chr01	15995000	30
Chr01	16000000	34
Chr01	16005000	21
Chr01	16035000	16
Chr01	16040000	20
Chr01	16050000	49
Chr01	16055000	42
Chr01	16065000	36
Chr01	16070000	10
Chr01	16075000	12
Chr01	16080000	22
Chr01	16085000	10
Chr01	16090000	24
Chr01	16095000	82
Chr01	16105000	44
Chr01	16115000	11
Chr01	16125000	10
Chr01	16160000	17
Chr01	16180000	58
Chr01	16195000	63
Chr01	16205000	51
Chr01	16215000	38
Chr01	16220000	35
Chr01	16225000	16
Chr01	16230000	17
Chr01	16235000	18
Chr01	16240000	103
Chr01	16245000	48
Chr01	16250000	36
Chr01	16255000	53
Chr01	16270000	46
Chr01	16280000	42
Chr01	16290000	44
Chr01	16295000	22
Chr01	16300000	39
Chr01	16305000	13
Chr01	16310000	40
Chr01	16315000	29
Chr01	16320000	27
Chr01	16335000	17
Chr01	16340000	42
Chr01	16360000	12
Chr01	16365000	26
Chr01	16370000	17
Chr01	16375000	51
Chr01	16380000	16
Chr01	16390000	41
Chr01	16395000	35
Chr01	16400000	15
Chr01	16405000	28
Chr01	16415000	28
Chr01	16420000	46
Chr01	16425000	50
Chr01	16430000	69
Chr01	16435000	77
Chr01	16440000	13
Chr01	16445000	38
Chr01	16455000	43
Chr01	16460000	24
Chr01	16475000	46
Chr01	16480000	23
Chr01	16485000	44
Chr01	16500000	56
Chr01	16505000	32
Chr01	16510000	32
Chr01	16515000	21
Chr01	16520000	19
Chr01	16525000	56
Chr01	16535000	50
Chr01	16545000	35
Chr01	16550000	27
Chr01	16555000	26
Chr01	16560000	18
Chr01	16565000	33
Chr01	16570000	37
Chr01	16575000	37
Chr01	16580000	17
Chr01	16595000	42
Chr01	16605000	26
Chr01	16610000	34
Chr01	16615000	38
Chr01	16620000	31
Chr01	16625000	60
Chr01	16630000	33
Chr01	16645000	21
Chr01	16650000	24
Chr01	16660000	17
Chr01	16675000	41
Chr01	16695000	17
Chr01	16700000	61
Chr01	16705000	31
Chr01	16715000	29
Chr01	16725000	12
Chr01	16730000	34
Chr01	16735000	39
Chr01	16745000	10
Chr01	16760000	13
Chr01	16770000	33
Chr01	16790000	29
Chr01	16795000	24
Chr01	16800000	33
Chr01	16810000	12
Chr01	16815000	36
Chr01	16820000	49
Chr01	16825000	13
Chr01	16835000	49
Chr01	16840000	46
Chr01	16845000	43
Chr01	16850000	58
Chr01	16855000	14
Chr01	16865000	44
Chr01	16870000	27
Chr01	16875000	25
Chr01	16880000	10
Chr01	16890000	46
Chr01	16895000	42
Chr01	16900000	30
Chr01	16905000	25
Chr01	16930000	44
Chr01	16935000	35
Chr01	16940000	12
Chr01	16945000	34
Chr01	16950000	53
Chr01	16955000	21
Chr01	16965000	20
Chr01	16970000	27
Chr01	16975000	44
Chr01	16985000	45
Chr01	17000000	19
Chr01	17005000	23
Chr01	17025000	20
Chr01	17035000	48
Chr01	17040000	46
Chr01	17045000	31
Chr01	17050000	39
Chr01	17055000	37
Chr01	17060000	35
Chr01	17065000	34
Chr01	17070000	12
Chr01	17075000	40
Chr01	17080000	14
Chr01	17085000	49
Chr01	17095000	21
Chr01	17100000	29
Chr01	17105000	33
Chr01	17115000	40
Chr01	17120000	18
Chr01	17125000	11
Chr01	17130000	44
Chr01	17135000	45
Chr01	17140000	35
Chr01	17145000	29
Chr01	17150000	54
Chr01	17160000	12
Chr01	17165000	10
Chr01	17170000	43
Chr01	17175000	56
Chr01	17180000	21
Chr01	17185000	12
Chr01	17195000	26
Chr01	17200000	16
Chr01	17230000	23
Chr01	17235000	38
Chr01	17240000	25
Chr01	17245000	39
Chr01	17250000	24
Chr01	17280000	32
Chr01	17290000	23
Chr01	17295000	30
Chr01	17305000	15
Chr01	17310000	61
Chr01	17315000	40
Chr01	17325000	20
Chr01	17330000	10
Chr01	17340000	22
Chr01	17385000	39
Chr01	17390000	17
Chr01	17395000	22
Chr01	17400000	28
Chr01	17410000	55
Chr01	17415000	42
Chr01	17425000	30
Chr01	17430000	38
Chr01	17435000	29
Chr01	17460000	20
Chr01	17475000	59
Chr01	17480000	24
Chr01	17485000	36
Chr01	17500000	53
Chr01	17505000	57
Chr01	17515000	31
Chr01	17525000	25
Chr01	17535000	44
Chr01	17540000	20
Chr01	17560000	24
Chr01	17575000	23
Chr01	17580000	62
Chr01	17590000	61
Chr01	17595000	23
Chr01	17600000	17
Chr01	17610000	64
Chr01	17615000	25
Chr01	17620000	44
Chr01	17625000	40
Chr01	17630000	37
Chr01	17635000	19
Chr01	17645000	61
Chr01	17655000	25
Chr01	17660000	11
Chr01	17680000	22
Chr01	17685000	28
Chr01	17690000	10
Chr01	17695000	39
Chr01	17700000	23
Chr01	17710000	56
Chr01	17715000	20
Chr01	17720000	20
Chr01	17725000	25
Chr01	17730000	38
Chr01	17735000	28
Chr01	17740000	46
Chr01	17745000	60
Chr01	17750000	26
Chr01	17780000	27
Chr01	17805000	19
Chr01	17810000	54
Chr01	17840000	48
Chr01	17855000	29
Chr01	17860000	11
Chr01	17950000	28
Chr01	18105000	15
Chr01	18125000	30
Chr01	18150000	11
Chr01	18155000	10
Chr01	18240000	63
Chr01	18245000	39
Chr01	18250000	45
Chr01	18270000	18
Chr01	18275000	102
Chr01	18280000	26
Chr01	18285000	12
Chr01	18295000	15
Chr01	18300000	39
Chr01	18305000	18
Chr01	18310000	31
Chr01	18370000	13
Chr01	18375000	20
Chr01	18410000	20
Chr01	18530000	10
Chr01	18560000	61
Chr01	18590000	10
Chr01	18605000	35
Chr01	18610000	11
Chr01	18690000	16
Chr01	18695000	31
Chr01	18700000	41
Chr01	18705000	21
Chr01	18710000	19
Chr01	18755000	35
Chr01	18765000	51
Chr01	18770000	45
Chr01	18775000	40
Chr01	18780000	21
Chr01	18795000	16
Chr01	18810000	43
Chr01	18820000	34
Chr01	18830000	48
Chr01	18835000	28
Chr01	18850000	15
Chr01	18885000	33
Chr01	18890000	21
Chr01	18895000	39
Chr01	18905000	23
Chr01	18915000	15
Chr01	18920000	28
Chr01	18925000	30
Chr01	18935000	43
Chr01	18940000	25
Chr01	18950000	36
Chr01	18955000	42
Chr01	18980000	21
Chr01	18985000	43
Chr01	18990000	35
Chr01	18995000	53
Chr01	19000000	14
Chr01	19010000	10
Chr01	19015000	58
Chr01	19020000	42
Chr01	19025000	12
Chr01	19035000	22
Chr01	19045000	10
Chr01	19050000	18
Chr01	19055000	45
Chr01	19070000	51
Chr01	19095000	10
Chr01	19100000	29
Chr01	19105000	17
Chr01	19110000	32
Chr01	19115000	22
Chr01	19125000	29
Chr01	19130000	42
Chr01	19140000	19
Chr01	19145000	21
Chr01	19150000	16
Chr01	19165000	24
Chr01	19170000	22
Chr01	19175000	13
Chr01	19180000	30
Chr01	19185000	28
Chr01	19190000	39
Chr01	19215000	25
Chr01	19220000	52
Chr01	19225000	36
Chr01	19245000	32
Chr01	19250000	31
Chr01	19260000	17
Chr01	19270000	60
Chr01	19275000	72
Chr01	19280000	48
Chr01	19290000	28
Chr01	19295000	18
Chr01	19300000	48
Chr01	19305000	15
Chr01	19310000	36
Chr01	19315000	19
Chr01	19320000	17
Chr01	19335000	12
Chr01	19345000	49
Chr01	19350000	23
Chr01	19355000	46
Chr01	19365000	26
Chr01	19370000	38
Chr01	19380000	35
Chr01	19390000	36
Chr01	19395000	40
Chr01	19400000	35
Chr01	19410000	18
Chr01	19415000	26
Chr01	19420000	37
Chr01	19450000	18
Chr01	19455000	25
Chr01	19460000	50
Chr01	19465000	10
Chr01	19470000	33
Chr01	19475000	52
Chr01	19485000	36
Chr01	19495000	27
Chr01	19500000	70
Chr01	19505000	26
